#
# conName	cFromPadded	cToPadded	cFromUnpadded	cToUnpadded	type	rName	rFromPadded	rToPadded	rFromUnpadded	rToUnpadded	comment
#
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	314	290	314	290	HAF5	A00709:261:HT7NNDSX2:3:1608:20989:25504/1	24	48	24	48	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	289	282	289	282	HAF4	A00709:261:HT7NNDSX2:3:1608:20989:25504/1	49	56	49	56	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	281	253	281	253	HAF3	A00709:261:HT7NNDSX2:3:1608:20989:25504/1	57	85	57	85	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	252	234	252	234	HAF5	A00709:261:HT7NNDSX2:3:1608:20989:25504/1	86	104	86	104	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	233	213	233	213	HAF3	A00709:261:HT7NNDSX2:3:1608:20989:25504/1	105	125	105	125	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	425	400	425	400	HAF3	A00709:261:HT7NNDSX2:3:1608:25346:13354/1	0	25	0	25	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	399	376	399	376	HAF4	A00709:261:HT7NNDSX2:3:1608:25346:13354/1	26	49	26	49	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	375	334	375	334	HAF3	A00709:261:HT7NNDSX2:3:1608:25346:13354/1	50	91	50	91	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	333	324	333	324	HAF5	A00709:261:HT7NNDSX2:3:1608:25346:13354/1	92	101	92	101	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	323	323	323	323	HAF3	A00709:261:HT7NNDSX2:3:1608:25346:13354/1	102	102	102	102	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	322	315	322	315	HAF4	A00709:261:HT7NNDSX2:3:1608:25346:13354/1	103	110	103	110	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	314	290	314	290	HAF5	A00709:261:HT7NNDSX2:3:1608:25346:13354/1	111	135	111	135	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	289	282	289	282	HAF4	A00709:261:HT7NNDSX2:3:1608:25346:13354/1	136	143	136	143	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	281	252	281	252	HAF3	A00709:261:HT7NNDSX2:3:1608:25346:13354/1	144	173	144	173	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	425	400	425	400	HAF3	A00709:261:HT7NNDSX2:3:1608:25355:13463/1	0	25	0	25	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	399	376	399	376	HAF4	A00709:261:HT7NNDSX2:3:1608:25355:13463/1	26	49	26	49	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	375	334	375	334	HAF3	A00709:261:HT7NNDSX2:3:1608:25355:13463/1	50	91	50	91	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	333	324	333	324	HAF5	A00709:261:HT7NNDSX2:3:1608:25355:13463/1	92	101	92	101	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	323	323	323	323	HAF3	A00709:261:HT7NNDSX2:3:1608:25355:13463/1	102	102	102	102	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	322	315	322	315	HAF4	A00709:261:HT7NNDSX2:3:1608:25355:13463/1	103	110	103	110	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	314	290	314	290	HAF5	A00709:261:HT7NNDSX2:3:1608:25355:13463/1	111	135	111	135	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	289	282	289	282	HAF4	A00709:261:HT7NNDSX2:3:1608:25355:13463/1	136	143	136	143	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	281	252	281	252	HAF3	A00709:261:HT7NNDSX2:3:1608:25355:13463/1	144	173	144	173	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	282	289	282	289	HAF4	A00709:261:HT7NNDSX2:3:1609:15465:8578/1	0	7	0	7	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	290	314	290	314	HAF5	A00709:261:HT7NNDSX2:3:1609:15465:8578/1	8	32	8	32	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	315	322	315	322	HAF4	A00709:261:HT7NNDSX2:3:1609:15465:8578/1	33	40	33	40	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	323	323	323	323	HAF3	A00709:261:HT7NNDSX2:3:1609:15465:8578/1	41	41	41	41	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	324	333	324	333	HAF5	A00709:261:HT7NNDSX2:3:1609:15465:8578/1	42	51	42	51	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	334	375	334	375	HAF3	A00709:261:HT7NNDSX2:3:1609:15465:8578/1	52	93	52	93	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	376	399	376	399	HAF4	A00709:261:HT7NNDSX2:3:1609:15465:8578/1	94	117	94	117	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	400	426	400	426	HAF3	A00709:261:HT7NNDSX2:3:1609:15465:8578/1	118	144	118	144	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	508	477	508	477	HAF3	A00709:261:HT7NNDSX2:3:1608:20446:35900/1	0	31	0	31	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	476	476	476	476	UNSr	A00709:261:HT7NNDSX2:3:1608:20446:35900/1	32	32	32	32	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	476	467	476	467	HAF5	A00709:261:HT7NNDSX2:3:1608:20446:35900/1	32	41	32	41	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	473	473	473	473	UNSr	A00709:261:HT7NNDSX2:3:1608:20446:35900/1	35	35	35	35	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	470	470	470	470	UNSr	A00709:261:HT7NNDSX2:3:1608:20446:35900/1	38	38	38	38	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	469	469	469	469	UNSr	A00709:261:HT7NNDSX2:3:1608:20446:35900/1	39	39	39	39	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	467	467	467	467	UNSr	A00709:261:HT7NNDSX2:3:1608:20446:35900/1	41	41	41	41	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	466	400	466	400	HAF3	A00709:261:HT7NNDSX2:3:1608:20446:35900/1	42	108	42	108	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	464	464	464	464	UNSr	A00709:261:HT7NNDSX2:3:1608:20446:35900/1	44	44	44	44	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	399	376	399	376	HAF4	A00709:261:HT7NNDSX2:3:1608:20446:35900/1	109	132	109	132	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	375	334	375	334	HAF3	A00709:261:HT7NNDSX2:3:1608:20446:35900/1	133	174	133	174	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	333	324	333	324	HAF5	A00709:261:HT7NNDSX2:3:1608:20446:35900/1	175	184	175	184	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	323	323	323	323	HAF3	A00709:261:HT7NNDSX2:3:1608:20446:35900/1	185	185	185	185	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	322	315	322	315	HAF4	A00709:261:HT7NNDSX2:3:1608:20446:35900/1	186	193	186	193	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	314	290	314	290	HAF5	A00709:261:HT7NNDSX2:3:1608:20446:35900/1	194	218	194	218	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	522	477	522	477	HAF3	A00709:261:HT7NNDSX2:3:1609:26657:24612/1	0	45	0	45	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	476	476	476	476	UNSr	A00709:261:HT7NNDSX2:3:1609:26657:24612/1	46	46	46	46	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	476	467	476	467	HAF5	A00709:261:HT7NNDSX2:3:1609:26657:24612/1	46	55	46	55	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	473	473	473	473	UNSr	A00709:261:HT7NNDSX2:3:1609:26657:24612/1	49	49	49	49	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	470	470	470	470	UNSr	A00709:261:HT7NNDSX2:3:1609:26657:24612/1	52	52	52	52	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	469	469	469	469	UNSr	A00709:261:HT7NNDSX2:3:1609:26657:24612/1	53	53	53	53	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	467	467	467	467	UNSr	A00709:261:HT7NNDSX2:3:1609:26657:24612/1	55	55	55	55	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	466	400	466	400	HAF3	A00709:261:HT7NNDSX2:3:1609:26657:24612/1	56	122	56	122	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	464	464	464	464	UNSr	A00709:261:HT7NNDSX2:3:1609:26657:24612/1	58	58	58	58	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	399	376	399	376	HAF4	A00709:261:HT7NNDSX2:3:1609:26657:24612/1	123	146	123	146	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	375	369	375	369	HAF3	A00709:261:HT7NNDSX2:3:1609:26657:24612/1	147	153	147	153	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	497	477	497	477	HAF3	A00709:261:HT7NNDSX2:3:1610:27254:2315/1	0	20	0	20	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	476	476	476	476	UNSr	A00709:261:HT7NNDSX2:3:1610:27254:2315/1	21	21	21	21	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	476	467	476	467	HAF5	A00709:261:HT7NNDSX2:3:1610:27254:2315/1	21	30	21	30	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	473	473	473	473	UNSr	A00709:261:HT7NNDSX2:3:1610:27254:2315/1	24	24	24	24	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	470	470	470	470	UNSr	A00709:261:HT7NNDSX2:3:1610:27254:2315/1	27	27	27	27	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	469	469	469	469	UNSr	A00709:261:HT7NNDSX2:3:1610:27254:2315/1	28	28	28	28	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	467	467	467	467	UNSr	A00709:261:HT7NNDSX2:3:1610:27254:2315/1	30	30	30	30	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	466	400	466	400	HAF3	A00709:261:HT7NNDSX2:3:1610:27254:2315/1	31	97	31	97	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	464	464	464	464	UNSr	A00709:261:HT7NNDSX2:3:1610:27254:2315/1	33	33	33	33	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	399	376	399	376	HAF4	A00709:261:HT7NNDSX2:3:1610:27254:2315/1	98	121	98	121	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	375	371	375	371	HAF3	A00709:261:HT7NNDSX2:3:1610:27254:2315/1	122	126	122	126	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	673	526	673	526	HAF3	A00709:261:HT7NNDSX2:3:1609:19280:20823/1	0	147	0	147	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	525	515	525	515	HAF4	A00709:261:HT7NNDSX2:3:1609:19280:20823/1	148	158	148	158	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	514	477	514	477	HAF3	A00709:261:HT7NNDSX2:3:1609:19280:20823/1	159	196	159	196	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	476	476	476	476	UNSr	A00709:261:HT7NNDSX2:3:1609:19280:20823/1	197	197	197	197	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	476	467	476	467	HAF5	A00709:261:HT7NNDSX2:3:1609:19280:20823/1	197	206	197	206	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	473	473	473	473	UNSr	A00709:261:HT7NNDSX2:3:1609:19280:20823/1	200	200	200	200	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	470	470	470	470	UNSr	A00709:261:HT7NNDSX2:3:1609:19280:20823/1	203	203	203	203	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	469	469	469	469	UNSr	A00709:261:HT7NNDSX2:3:1609:19280:20823/1	204	204	204	204	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	467	467	467	467	UNSr	A00709:261:HT7NNDSX2:3:1609:19280:20823/1	206	206	206	206	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	466	407	466	407	HAF3	A00709:261:HT7NNDSX2:3:1609:19280:20823/1	207	266	207	266	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	464	464	464	464	UNSr	A00709:261:HT7NNDSX2:3:1609:19280:20823/1	209	209	209	209	high
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	512	514	512	514	HAF3	A00709:261:HT7NNDSX2:3:1607:31521:23578/1	0	2	0	2	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	515	525	515	525	HAF4	A00709:261:HT7NNDSX2:3:1607:31521:23578/1	3	13	3	13	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	526	652	526	652	HAF3	A00709:261:HT7NNDSX2:3:1607:31521:23578/1	14	140	14	140	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	521	689	521	689	HAF3	A00709:261:HT7NNDSX2:3:1607:21314:12195/1	0	168	0	168	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	690	700	690	700	HAF5	A00709:261:HT7NNDSX2:3:1607:21314:12195/1	169	179	169	179	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	701	712	701	712	HAF3	A00709:261:HT7NNDSX2:3:1607:21314:12195/1	180	191	180	191	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	714	743	714	743	HAF3	A00709:261:HT7NNDSX2:3:1607:21314:12195/1	193	222	193	222	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	538	689	538	689	HAF3	A00709:261:HT7NNDSX2:3:1608:22661:23359/1	0	151	0	151	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	690	700	690	700	HAF5	A00709:261:HT7NNDSX2:3:1608:22661:23359/1	152	162	152	162	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	701	722	701	722	HAF3	A00709:261:HT7NNDSX2:3:1608:22661:23359/1	163	184	163	184	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	852	701	852	701	HAF3	A00709:261:HT7NNDSX2:3:1607:14479:36933/1	0	151	0	151	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	700	690	700	690	HAF5	A00709:261:HT7NNDSX2:3:1607:14479:36933/1	152	162	152	162	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	689	655	689	655	HAF3	A00709:261:HT7NNDSX2:3:1607:14479:36933/1	163	197	163	197	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	889	858	889	858	HAF3	A00709:261:HT7NNDSX2:3:1609:19379:24878/1	0	31	0	31	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	856	701	856	701	HAF3	A00709:261:HT7NNDSX2:3:1609:19379:24878/1	33	188	33	188	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	700	690	700	690	HAF5	A00709:261:HT7NNDSX2:3:1609:19379:24878/1	189	199	189	199	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	689	666	689	666	HAF3	A00709:261:HT7NNDSX2:3:1609:19379:24878/1	200	223	200	223	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	889	701	889	701	HAF3	A00709:261:HT7NNDSX2:3:1609:20338:24126/1	0	188	0	188	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	700	690	700	690	HAF5	A00709:261:HT7NNDSX2:3:1609:20338:24126/1	189	199	189	199	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	689	666	689	666	HAF3	A00709:261:HT7NNDSX2:3:1609:20338:24126/1	200	223	200	223	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	1004	965	1004	965	HAF3	A00709:261:HT7NNDSX2:3:1608:4092:12931/1	0	39	0	39	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	964	955	964	955	HAF5	A00709:261:HT7NNDSX2:3:1608:4092:12931/1	40	49	40	49	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	954	750	954	750	HAF3	A00709:261:HT7NNDSX2:3:1608:4092:12931/1	50	254	50	254	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	760	871	760	871	HAF3	A00709:261:HT7NNDSX2:3:1609:17806:6903/1	0	111	0	111	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	1106	965	1106	965	HAF3	A00709:261:HT7NNDSX2:3:1608:16152:6762/1	0	141	0	141	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	964	955	964	955	HAF5	A00709:261:HT7NNDSX2:3:1608:16152:6762/1	142	151	142	151	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	954	883	954	883	HAF3	A00709:261:HT7NNDSX2:3:1608:16152:6762/1	152	223	152	223	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	917	954	917	954	HAF3	A00709:261:HT7NNDSX2:3:1607:18837:34303/1	0	37	0	37	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	955	964	955	964	HAF5	A00709:261:HT7NNDSX2:3:1607:18837:34303/1	38	47	38	47	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	965	1130	965	1130	HAF3	A00709:261:HT7NNDSX2:3:1607:18837:34303/1	48	213	48	213	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	1131	1140	1131	1140	HAF5	A00709:261:HT7NNDSX2:3:1607:18837:34303/1	214	223	214	223	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	1141	1172	1141	1172	HAF3	A00709:261:HT7NNDSX2:3:1607:18837:34303/1	224	255	224	255	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	1021	965	1021	965	HAF3	A00709:261:HT7NNDSX2:3:1608:13856:36636/1	0	56	0	56	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	964	955	964	955	HAF5	A00709:261:HT7NNDSX2:3:1608:13856:36636/1	57	66	57	66	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	954	920	954	920	HAF3	A00709:261:HT7NNDSX2:3:1608:13856:36636/1	67	101	67	101	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	1021	965	1021	965	HAF3	A00709:261:HT7NNDSX2:3:1608:16884:36276/1	0	56	0	56	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	964	955	964	955	HAF5	A00709:261:HT7NNDSX2:3:1608:16884:36276/1	57	66	57	66	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	954	920	954	920	HAF3	A00709:261:HT7NNDSX2:3:1608:16884:36276/1	67	101	67	101	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	1169	1141	1169	1141	HAF3	A00709:261:HT7NNDSX2:3:1608:20247:32612/1	0	28	0	28	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	1140	1131	1140	1131	HAF5	A00709:261:HT7NNDSX2:3:1608:20247:32612/1	29	38	29	38	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	1130	965	1130	965	HAF3	A00709:261:HT7NNDSX2:3:1608:20247:32612/1	39	204	39	204	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	964	955	964	955	HAF5	A00709:261:HT7NNDSX2:3:1608:20247:32612/1	205	214	205	214	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	954	935	954	935	HAF3	A00709:261:HT7NNDSX2:3:1608:20247:32612/1	215	234	215	234	
